100
100
100
15;48
150
25;33
9;35
60;85
90;34
19;61
46;32
93;90
12;78
41;63
53;41
10;83
40;3
65;7
2;83
7;82
7;3
85;21
63;79
57;38
90;24
88;79
37;34
34;89
20;97
57;1
36;62
39;39
36;84
43;37
15;63
62;80
75;2
34;31
83;9
26;31
96;61
24;89
64;69
91;59
37;29
35;48
96;32
40;96
12;42
32;12
84;88
96;73
57;8
76;27
8;99
96;80
26;32
91;55
55;40
75;54
48;46
14;16
80;56
44;71
60;61
42;55
23;22
31;54
56;85
47;7
79;13
40;90
68;77
98;71
47;90
78;46
35;91
47;52
78;62
8;31
99;24
39;58
95;77
69;91
31;95
28;98
27;41
78;39
57;34
17;79
54;79
37;88
44;13
13;94
40;75
81;54
84;75
25;41
85;2
13;32
72;63
57;50
58;7
57;98
37;74
19;84
30;0
7;96
17;44
46;97
3;53
11;4
47;26
75;38
54;8
94;3
65;24
35;24
58;10
96;8
75;39
44;73
59;69
59;28
63;95
80;51
16;27
27;78
71;90
34;82
79;68
17;48
81;73
51;60
47;48
32;23
33;2
90;46
44;46
24;28
85;3
74;53
13;4
94;93
93;28
20;33
3;58
85;85
79;18
37;86
86;50
6;52
42;56
69;96
61;24
22;23
150
4;64
15;6
1;26
47;94
97;28
41;45
38;43
45;65
82;11
91;37
48;50
21;62
26;41
29;84
65;46
63;69
30;47
78;35
41;26
95;6
84;92
86;10
28;83
32;7
72;86
52;75
47;78
71;85
61;2
99;13
58;12
28;37
33;12
26;65
79;37
4;36
46;1
61;94
72;70
49;88
57;24
41;78
67;55
35;69
92;86
20;63
2;58
17;26
4;13
97;35
84;8
74;99
10;18
89;21
63;90
6;24
3;55
83;67
8;18
18;61
7;91
7;13
68;84
50;23
7;22
67;56
78;26
40;38
39;65
63;18
9;63
61;16
20;11
4;61
2;46
27;34
99;72
59;82
18;48
85;20
57;18
79;92
23;85
30;69
62;4
17;71
70;40
6;78
61;25
46;4
79;32
61;20
16;42
8;89
18;29
13;23
76;31
69;42
64;64
47;66
75;52
5;88
94;56
1;81
87;31
19;70
62;68
80;67
62;10
52;54
35;64
36;56
11;54
97;10
93;11
53;48
92;71
48;94
44;47
78;54
69;25
2;76
39;51
84;19
93;17
55;8
83;26
58;21
27;43
69;82
29;17
60;28
29;9
58;59
82;64
23;9
51;94
54;8
25;69
22;22
93;84
38;62
40;5
35;37
5;72
47;0
32;61
56;91
35;17
68;46
53;98
150
9;26
8;12
48;47
53;50
69;22
87;93
99;62
47;87
79;90
52;20
62;64
85;79
19;40
61;45
66;77
56;78
73;30
60;60
41;58
39;79
82;98
51;53
21;94
90;4
17;54
53;62
3;68
39;44
19;94
72;53
35;25
67;6
60;40
78;14
42;6
8;55
64;55
83;71
28;14
53;13
40;68
31;75
72;39
85;3
95;19
27;72
62;69
2;57
2;77
37;72
19;78
87;23
36;37
85;13
20;1
35;31
56;54
44;43
13;73
21;7
80;29
2;83
41;7
87;64
49;14
83;16
19;4
48;87
0;37
18;81
87;36
62;42
65;79
77;86
15;93
14;37
44;76
98;54
76;72
21;71
0;95
9;25
50;8
51;12
40;8
5;89
42;12
15;43
56;55
80;28
93;77
8;83
96;63
14;53
92;41
71;77
7;5
70;32
97;21
47;62
60;95
60;3
92;75
77;44
6;49
60;93
74;96
9;55
91;94
28;33
73;94
40;61
79;36
66;89
30;62
80;49
75;25
49;4
18;29
80;12
51;18
76;53
93;86
0;97
58;95
16;39
24;84
85;50
52;49
78;59
0;36
29;28
40;73
32;67
38;39
