100
100
100
15;48
50
25;33
9;35
60;85
90;34
19;61
46;32
93;90
12;78
41;63
53;41
10;83
40;3
65;7
2;83
7;82
7;3
85;21
63;79
57;38
90;24
88;79
37;34
34;89
20;97
57;1
36;62
39;39
36;84
43;37
15;63
62;80
75;2
34;31
83;9
26;31
96;61
24;89
64;69
91;59
37;29
35;48
96;32
40;96
12;42
32;12
84;88
96;73
57;8
76;27
8;99
81;94
50
25;95
91;51
55;17
75;41
48;20
13;72
80;46
44;43
60;41
42;26
22;83
31;19
56;63
46;80
79;2
40;59
68;61
98;71
47;63
78;35
35;58
47;25
78;51
7;84
99;24
39;27
95;75
69;75
31;60
28;61
27;4
78;28
57;12
17;36
54;55
37;56
43;84
13;50
40;44
81;45
84;68
25;3
84;95
12;87
72;49
57;28
57;85
57;76
37;42
19;43
15;87
50
7;1
16;59
46;42
2;54
10;12
46;72
75;13
53;61
93;97
64;88
34;57
57;66
96;4
0;6
44;16
59;28
58;86
63;58
80;31
15;41
27;3
71;61
34;15
79;47
16;63
81;54
51;10
46;94
31;53
32;33
90;36
43;89
23;50
84;88
74;27
12;15
94;88
93;21
19;51
2;59
85;71
78;96
37;22
86;36
5;55
41;96
69;65
60;84
39;61
5;11
7;83
50
1;24
47;93
97;28
41;44
38;42
45;64
82;11
91;37
48;49
21;60
26;40
29;82
65;45
63;68
30;46
78;34
41;25
95;6
84;92
86;10
28;81
32;5
72;86
52;74
47;77
71;84
61;2
99;13
58;11
28;36
33;11
26;63
79;36
4;35
46;0
61;93
72;70
49;87
57;24
41;77
67;54
35;68
92;85
20;62
2;56
17;25
4;11
97;34
84;8
74;99
4;99
50
89;15
63;71
5;74
3;3
83;58
7;69
18;17
7;42
6;63
68;67
49;96
6;73
67;38
78;14
40;6
39;33
62;99
9;15
60;95
19;68
4;10
1;94
26;95
99;72
59;61
18;5
85;12
56;95
79;81
23;44
30;32
61;84
17;27
70;25
6;28
61;4
45;75
79;21
60;99
15;98
8;41
17;85
12;76
76;19
69;25
64;45
47;38
75;39
5;37
94;53
0;45
50
87;18
18;85
62;29
80;47
61;70
