100
100
100
15;48
350
25;33
9;35
60;85
90;34
19;61
46;32
93;90
12;78
41;63
53;41
10;83
40;3
65;7
2;83
7;82
7;3
85;21
63;79
57;38
90;24
88;79
37;34
34;89
20;97
57;1
36;62
39;39
36;84
43;37
15;63
62;80
75;2
34;31
83;9
26;31
96;61
24;89
64;69
91;59
37;29
35;48
96;32
40;96
12;42
32;12
84;88
96;73
57;8
76;27
8;99
96;80
26;32
91;55
55;40
75;54
48;46
14;16
80;56
44;71
60;61
42;55
23;22
31;54
56;85
47;7
79;13
40;90
68;77
98;71
47;90
78;46
35;91
47;52
78;62
8;31
99;24
39;58
95;77
69;91
31;95
28;98
27;41
78;39
57;34
17;79
54;79
37;88
44;13
13;94
40;75
81;54
84;75
25;41
85;2
13;32
72;63
57;50
58;7
57;98
37;74
19;84
30;0
7;96
17;44
46;97
3;53
11;4
47;26
75;38
54;8
94;3
65;24
35;24
58;10
96;8
75;39
44;73
59;69
59;28
63;95
80;51
16;27
27;78
71;90
34;82
79;68
17;48
81;73
51;60
47;48
32;23
33;2
90;46
44;46
24;28
85;3
74;53
13;4
94;93
93;28
20;33
3;58
85;85
79;18
37;86
86;50
6;52
42;56
69;96
61;24
40;23
6;8
16;34
2;75
48;72
97;32
42;34
39;36
46;48
82;38
91;50
49;28
22;80
27;52
30;90
65;98
64;24
31;52
78;68
42;15
95;14
85;15
86;31
29;90
33;9
73;27
53;46
48;57
72;27
61;61
99;14
58;75
29;46
34;14
27;76
1;25
5;81
46;83
62;51
73;12
50;64
57;89
42;67
68;4
36;67
92;96
21;84
4;6
18;52
5;58
97;39
84;32
75;37
11;54
89;37
64;45
7;66
5;1
83;91
9;57
1;0
9;31
8;54
69;31
50;98
8;63
68;5
78;59
41;29
40;57
63;74
11;0
61;75
21;32
6;6
3;94
28;45
99;72
60;43
19;72
85;42
57;83
80;22
25;1
31;75
62;62
18;97
70;85
8;20
61;84
46;86
79;64
61;79
17;70
10;28
19;54
14;55
76;67
69;88
65;18
0;55
75;89
7;31
94;64
3;31
87;51
20;92
63;25
80;97
62;68
53;26
0;25
37;52
12;89
97;14
93;21
54;19
92;82
49;72
45;32
78;86
69;72
4;24
40;44
84;44
93;27
55;76
83;52
58;84
28;54
70;28
30;26
60;89
30;17
59;23
82;91
24;27
52;68
54;78
26;83
23;41
93;94
39;56
40;97
36;36
7;17
47;81
33;64
57;57
36;16
68;94
79;67
12;0
10;89
50;3
54;90
70;15
88;30
99;63
49;45
80;50
53;64
63;77
86;22
21;83
62;61
67;77
58;8
74;11
2;42
43;35
41;61
83;50
53;0
24;30
90;35
20;3
55;2
6;60
41;27
22;37
73;36
37;21
68;6
61;60
78;80
43;82
11;32
65;63
84;20
30;32
54;55
42;47
33;82
73;22
85;48
95;33
29;91
63;82
5;52
1;17
350
37;42
19;39
87;17
36;6
85;6
19;61
34;99
56;33
44;16
13;31
20;68
80;19
2;35
40;78
87;58
48;88
83;8
18;64
48;61
83;63
18;41
87;30
62;23
65;62
77;75
15;51
13;95
44;49
98;54
76;60
21;32
0;46
8;80
49;83
50;88
39;78
5;43
41;84
15;1
0;7
80;18
93;74
8;38
96;61
14;11
92;37
71;63
6;59
70;17
97;19
47;36
60;75
59;83
92;71
77;33
6;3
60;73
74;84
9;10
91;90
27;98
73;81
40;32
79;26
66;72
30;28
80;39
75;13
48;79
17;88
80;2
50;93
76;41
93;83
0;48
58;75
15;98
24;47
85;43
52;26
78;48
64;37
28;93
40;43
32;33
38;8
63;45
20;5
74;37
40;98
22;41
88;99
50;71
51;30
27;1
36;7
61;82
41;44
19;65
58;64
88;4
27;4
23;28
92;33
77;23
36;63
54;46
66;63
35;27
7;90
96;60
35;65
32;81
89;98
42;31
86;41
79;24
97;20
32;31
8;4
38;38
22;60
98;88
71;79
80;47
23;59
82;56
40;4
86;54
79;7
0;47
37;48
43;35
36;29
26;29
97;83
62;39
65;70
97;28
92;31
88;91
12;50
86;20
34;49
97;90
49;29
32;95
15;30
30;51
50;50
22;53
89;29
77;4
93;45
16;86
43;48
38;80
20;67
13;53
38;95
32;50
16;11
15;47
69;45
9;43
33;85
17;53
49;84
75;2
49;52
72;0
64;47
99;53
14;14
83;32
26;54
9;50
71;0
74;71
38;29
35;89
86;13
42;42
30;41
26;17
72;81
17;3
36;77
94;52
24;58
81;28
54;81
89;97
17;65
99;59
0;12
34;47
76;52
36;44
44;61
90;55
38;36
29;43
26;39
18;97
58;36
52;92
37;13
87;41
32;71
50;26
8;66
44;88
80;82
83;50
22;98
41;82
13;68
70;63
13;69
94;88
48;55
57;63
51;78
65;81
34;80
17;63
91;22
17;77
51;65
11;34
18;24
13;37
49;86
15;3
4;58
27;83
69;83
65;3
4;13
85;92
74;88
79;84
69;29
57;72
10;64
29;39
30;20
14;3
85;21
39;93
41;76
23;30
59;93
82;94
88;48
94;30
4;5
92;26
33;10
52;0
75;89
81;10
85;61
36;89
39;4
74;53
76;96
82;74
36;35
45;5
36;17
45;72
81;58
78;74
99;92
21;44
39;48
72;5
23;10
5;67
28;55
78;51
34;19
31;48
19;5
78;22
12;32
86;97
8;99
64;94
94;40
31;18
88;61
67;77
61;37
11;89
88;5
95;52
47;53
36;12
56;57
94;16
28;82
57;68
61;19
5;19
62;93
26;8
65;34
67;3
32;93
96;26
67;35
55;93
2;18
39;34
8;97
67;73
28;94
40;36
30;18
42;32
30;0
84;38
34;90
58;82
68;76
68;82
17;69
29;5
72;22
36;38
13;63
20;64
50;57
54;98
69;69
59;43
10;42
92;5
85;37
23;21
55;24
2;39
63;91
68;10
86;15
96;58
54;78
1;79
350
92;67
47;64
57;92
4;95
11;47
76;57
11;79
61;4
7;79
28;53
4;74
83;33
85;39
60;75
70;29
51;31
17;93
67;8
46;28
70;4
50;34
64;83
17;97
9;33
87;90
7;49
4;50
47;97
54;99
68;36
55;82
0;63
24;67
98;25
23;40
76;16
32;3
64;78
37;28
22;35
76;22
46;50
79;32
24;44
32;11
35;15
84;77
80;13
31;19
18;22
66;15
57;15
55;15
13;19
