100
300
10
15;48
110
76;2
28;13
182;165
271;8
58;231
138;268
281;212
38;55
124;238
160;40
32;79
119;276
195;37
8;49
23;40
20;222
255;177
191;67
171;286
270;206
266;93
111;209
104;90
62;128
170;232
109;136
117;233
110;20
129;209
46;79
188;31
224;258
102;114
249;40
78;79
289;242
73;290
193;222
274;211
111;66
105;230
288;276
122;70
36;83
95;170
254;141
290;52
170;217
228;158
25;236
290;112
77;293
274;164
165;171
226;82
144;193
41;64
241;121
133;84
181;69
126;223
68;127
93;151
169;251
140;94
237;12
121;196
205;230
296;39
142;224
234;295
106;156
141;163
235;135
23;38
297;215
117;152
287;68
209;33
94;121
85;127
80;198
234;215
171;20
51;155
163;103
112;69
131;30
39;243
120;253
244;56
253;271
74;119
254;214
37;232
217;66
171;122
173;34
172;254
111;174
57;111
88;30
21;105
50;12
139;131
7;263
30;173
140;84
225;130
160;272
75;77
110
194;169
103;156
172;260
288;39
225;95
132;78
177;202
176;118
190;175
240;251
45;233
80;208
214;203
102;18
238;84
49;100
244;150
152;284
140;132
94;19
96;138
271;5
131;58
69;248
254;153
222;176
35;180
284;176
279;170
57;209
6;217
256;292
236;198
110;285
258;283
15;156
125;54
208;175
182;6
118;14
14;17
45;82
3;264
143;257
291;259
124;111
115;87
136;284
246;99
274;31
145;130
64;221
79;32
89;113
196;90
190;295
91;66
234;297
123;179
285;57
254;216
258;78
86;50
95;265
218;140
157;299
143;19
215;116
182;253
297;120
174;29
84;191
98;269
79;121
237;288
12;102
137;177
185;149
217;264
149;59
171;104
124;242
202;102
106;132
278;151
61;18
6;205
50;260
11;89
292;5
252;21
224;205
29;127
267;147
191;72
17;139
9;101
250;234
23;71
54;197
22;114
20;3
206;15
149;275
20;62
202;48
234;130
120;50
117;282
188;279
4;62
110
182;196
58;182
11;224
5;65
80;121
299;50
178;166
53;168
255;76
170;160
239;85
69;208
90;114
185;56
51;22
210;141
17;285
182;224
136;215
237;129
182;169
47;6
24;59
52;186
37;79
228;85
207;119
192;271
141;144
225;256
14;258
283;157
2;148
261;170
56;192
186;270
241;126
185;36
156;34
104;259
107;189
31;225
291;63
279;32
158;271
277;268
145;27
131;159
234;264
206;210
4;263
116;124
252;11
279;82
163;187
249;56
173;29
79;186
208;105
84;264
179;109
84;175
174;62
247;82
66;90
153;286
160;134
74;42
63;168
281;87
113;118
117;218
103;145
13;86
138;240
95;6
168;277
102;232
204;9
237;57
28;14
24;174
145;164
160;176
207;221
263;250
298;261
143;203
239;213
156;184
187;281
257;114
58;48
184;96
200;83
170;86
219;259
181;220
124;191
119;71
248;275
154;138
65;176
270;34
52;95
160;204
10;193
118;13
59;136
217;136
19;47
110
200;267
180;252
234;63
125;183
24;215
193;88
250;287
83;187
158;258
121;103
94;135
216;250
254;272
285;154
82;69
187;172
6;117
6;287
112;90
58;61
261;157
108;51
255;52
58;237
104;276
168;281
132;121
39;233
61;271
240;160
6;241
122;58
262;214
146;148
249;57
55;184
145;191
250;252
54;258
261;251
186;153
196;208
233;43
46;11
41;95
133;34
295;185
229;196
63;116
0;188
25;206
149;29
152;69
118;249
15;131
124;294
44;68
168;174
240;107
281;54
24;50
289;241
41;117
277;14
214;168
18;203
210;51
291;168
141;129
181;228
178;291
278;16
231;208
16;229
181;193
224;47
25;285
275;176
82;249
221;12
120;3
237;132
199;188
89;203
240;257
224;288
145;140
52;59
239;211
151;273
228;242
281;115
209;287
175;134
46;85
71;273
256;1
155;241
235;0
192;110
85;85
120;4
95;157
112;267
