100
300
10
15;48
40
76;2
28;13
182;165
271;8
58;231
138;268
281;212
38;55
124;238
160;40
32;79
119;276
195;37
8;49
23;40
20;222
255;177
191;67
171;286
270;206
266;93
111;209
104;90
62;128
170;232
109;136
117;233
110;20
129;209
46;79
188;31
224;258
102;114
249;40
78;79
289;242
73;290
193;222
274;211
111;66
19;54
40
288;274
122;45
36;47
95;142
254;135
290;51
170;199
228;148
25;198
290;111
77;263
274;160
165;152
226;72
144;172
41;28
241;113
133;62
181;52
126;200
68;96
93;123
169;233
140;72
237;3
121;171
205;217
296;38
142;202
234;286
106;129
141;142
235;126
23;0
297;215
117;127
287;66
209;20
94;93
85;97
14;49
40
234;198
170;285
51;87
163;65
112;17
130;284
39;172
120;204
244;41
253;258
74;57
254;201
37;160
217;43
171;87
173;0
172;219
111;122
57;45
87;273
21;29
49;244
139;87
7;183
30;100
140;40
225;110
160;234
281;275
194;180
103;175
172;272
288;40
225;103
132;94
177;214
176;130
190;185
240;257
45;257
14;53
40
214;200
102;10
238;81
49;89
244;148
152;278
140;126
94;11
96;130
271;4
131;51
69;238
254;151
222;173
35;170
284;176
279;169
57;200
6;205
256;290
236;195
110;277
258;281
15;145
125;47
208;171
182;2
118;7
14;6
45;72
3;252
143;250
291;259
124;104
115;79
136;278
246;97
274;30
145;124
64;212
14;26
40
89;76
196;72
190;276
91;29
234;285
123;148
285;54
254;208
258;70
86;12
95;229
218;126
157;274
142;291
215;101
182;232
297;119
174;6
84;153
98;234
79;82
237;277
12;51
137;148
185;129
217;250
149;32
171;82
124;211
202;84
106;98
278;148
60;276
6;153
50;216
11;38
292;4
252;13
224;191
29;79
66;91
40
191;38
17;51
9;10
250;219
22;284
54;120
22;27
19;215
205;285
149;228
19;274
202;18
234;109
119;294
117;225
188;244
27;11
182;203
58;196
11;240
5;81
80;133
299;50
178;173
53;182
255;79
170;167
239;88
69;221
90;126
185;63
51;36
210;146
18;1
182;231
136;224
237;133
182;175
47;20
24;75
9;27
40
37;58
228;79
207;111
192;262
141;131
225;250
14;235
283;156
2;124
261;167
56;173
186;261
241;121
185;27
156;22
104;243
107;174
31;204
291;62
279;30
158;260
