100
300
10
15;48
80
76;2
28;13
182;165
271;8
58;231
138;268
281;212
38;55
124;238
160;40
32;79
119;276
195;37
8;49
23;40
20;222
255;177
191;67
171;286
270;206
266;93
111;209
104;90
62;128
170;232
109;136
117;233
110;20
129;209
46;79
188;31
224;258
102;114
249;40
78;79
289;242
73;290
193;222
274;211
111;66
105;230
288;276
122;70
36;83
95;170
254;141
290;52
170;217
228;158
25;236
290;112
77;293
274;164
165;171
226;82
144;193
41;64
241;121
133;84
181;69
126;223
68;127
93;151
169;251
140;94
237;12
121;196
205;230
296;39
142;224
234;295
106;156
141;163
235;135
23;38
297;215
117;152
287;68
209;33
94;121
15;43
80
80;139
234;198
170;285
51;88
163;66
112;18
130;284
39;173
120;205
244;41
253;259
74;58
254;201
37;161
217;43
171;88
173;0
172;220
111;123
57;45
87;273
21;30
49;245
139;88
7;184
30;101
140;41
225;110
160;235
281;275
194;180
103;176
172;273
288;40
225;103
132;95
177;214
176;130
190;186
240;257
45;258
80;230
214;212
102;38
238;90
49;125
244;156
152;299
140;148
94;40
96;159
271;8
131;75
69;271
254;158
222;184
35;207
284;178
279;172
57;234
6;246
256;297
236;204
111;3
258;287
15;185
125;71
208;184
182;18
118;32
14;46
45;108
3;294
143;272
291;260
124;129
115;105
137;1
246;104
274;34
28;34
80
64;181
78;294
89;78
196;73
190;277
91;30
234;286
123;149
285;54
254;208
258;70
86;14
95;231
218;127
157;275
142;292
215;102
182;233
297;119
174;7
84;154
98;235
79;83
237;277
12;53
137;149
185;130
217;250
149;33
171;82
124;212
202;85
106;99
278;148
60;278
6;155
50;218
11;39
292;4
252;13
224;192
29;81
267;142
191;54
17;91
9;52
250;226
23;24
54;155
22;67
19;255
205;299
149;249
20;14
202;32
234;119
120;19
117;251
188;260
27;51
182;219
58;230
11;281
5;124
80;165
299;50
178;190
53;217
255;85
170;186
239;97
69;254
90;156
185;79
51;72
210;159
18;42
182;248
136;248
237;142
37;54
80
46;288
24;40
52;169
37;61
228;80
207;112
192;263
141;133
225;251
14;238
283;156
2;127
261;168
56;175
186;262
241;122
185;28
156;24
104;245
107;176
31;207
291;62
279;30
158;261
277;267
145;16
131;147
234;259
206;204
4;242
116;111
252;7
279;80
163;177
249;53
173;20
79;170
208;98
84;249
179;101
84;160
174;53
247;78
66;74
153;276
160;124
74;26
63;152
281;85
113;105
117;205
103;131
13;66
138;229
94;291
168;268
102;218
204;3
237;52
27;295
24;155
145;153
160;166
207;214
263;248
298;261
143;192
239;209
156;174
187;273
257;111
58;31
184;88
200;76
170;76
219;253
181;212
124;179
119;58
248;272
30;43
80
65;96
270;24
52;11
160;157
10;95
117;252
59;54
217;108
105;59
200;270
180;255
234;65
125;188
24;224
193;91
250;288
83;193
158;262
121;109
94;141
216;252
254;273
285;154
82;76
187;176
6;126
6;296
112;96
58;68
261;158
108;56
255;53
58;244
104;282
168;285
132;126
39;241
61;278
240;162
6;250
122;63
262;215
146;152
249;58
55;192
145;196
250;253
54;265
261;253
186;157
196;212
233;45
46;18
41;103
133;39
295;185
229;198
63;123
0;197
25;214
149;34
152;73
118;255
15;139
124;299
44;76
168;178
240;109
281;54
24;58
289;241
41;125
277;14
214;170
18;212
210;53
291;168
141;134
181;231
178;295
72;89
80
231;191
16;161
181;165
224;28
25;219
275;170
82;197
220;293
119;260
237;117
199;164
89;152
240;243
224;270
145;103
51;299
239;197
151;237
228;225
281;110
209;265
175;104
46;24
71;219
255;291
155;206
234;284
192;84
85;34
119;261
95;108
112;222
189;139
58;47
222;142
121;126
65;69
266;205
150;246
152;182
79;19
106;142
184;124
122;209
56;213
174;225
263;234
79;9
67;182
276;237
231;3
107;294
162;1
198;262
103;250
20;247
289;209
104;279
96;83
269;193
125;16
258;243
237;18
291;154
94;196
21;7
113;18
65;43
296;189
214;120
240;216
68;23
247;18
117;291
259;42
236;134
16;97
110;36
127;283
106;146
13;61
80
293;125
185;188
195;204
291;218
276;184
266;82
33;238
258;10
100;198
293;190
145;198
