100
300
10
15;48
50
76;2
28;13
182;165
271;8
58;231
138;268
281;212
38;55
124;238
160;40
32;79
119;276
195;37
8;49
23;40
20;222
255;177
191;67
171;286
270;206
266;93
111;209
104;90
62;128
170;232
109;136
117;233
110;20
129;209
46;79
188;31
224;258
102;114
249;40
78;79
289;242
73;290
193;222
274;211
111;66
105;230
288;276
122;70
36;83
95;170
254;141
290;52
170;217
228;158
25;236
81;94
50
77;255
274;159
165;148
226;69
144;167
41;20
241;111
133;56
181;49
126;194
68;88
93;116
169;228
140;67
237;1
121;166
205;214
296;38
142;197
234;284
106;123
141;136
235;124
22;291
297;215
117;121
287;66
209;17
94;86
85;90
80;161
234;204
170;298
51;113
163;79
112;37
131;1
39;199
120;222
244;47
253;263
74;81
254;206
37;187
217;51
171;101
173;13
172;232
111;142
57;70
15;87
50
21;10
49;227
139;77
7;164
30;82
140;30
225;105
160;225
281;274
194;173
103;162
172;264
288;39
225;98
132;83
177;205
176;121
190;178
240;253
45;240
80;215
214;206
102;24
238;86
49;107
244;152
152;288
140;137
94;25
96;144
271;6
131;63
69;254
254;154
222;178
35;188
284;177
279;171
57;217
6;226
256;294
236;200
110;290
258;284
15;165
125;59
208;178
182;10
118;20
14;26
7;83
50
3;223
143;235
291;258
124;87
115;61
136;261
246;92
274;28
145;109
64;188
79;1
89;84
196;76
190;280
91;36
234;288
123;154
285;55
254;209
258;72
86;20
95;237
218;129
157;280
142;297
215;104
182;236
297;119
174;11
84;161
98;241
79;90
237;279
12;62
137;154
185;133
217;253
149;37
171;86
124;218
202;88
106;105
278;148
60;285
6;164
50;225
11;48
292;4
252;14
224;194
4;99
50
267;137
191;38
17;52
9;11
250;219
22;285
54;121
22;28
19;216
205;286
149;228
19;275
202;18
234;109
119;294
117;225
188;244
27;12
182;203
58;197
11;241
5;82
80;134
299;50
178;173
53;183
255;79
170;168
239;89
69;222
90;127
185;63
51;37
210;147
18;2
182;231
136;225
237;133
182;176
47;21
24;76
52;201
37;95
228;89
207;124
192;277
141;153
225;260
14;275
283;158
0;45
50
261;166
56;165
186;258
241;120
185;24
